system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
0,480.0,-30.609132766723633,-24.46815299987793,6.140980243682861,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.976683055397498]}"
1,480.0,-30.755891799926758,-25.196247100830078,5.559646129608154,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97695445036764]}"
2,480.0,-29.16131019592285,-26.2051944732666,2.9561169147491455,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97722584533779]}"
3,480.0,-30.10440444946289,-25.58205223083496,4.522350311279297,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.977497240307933]}"
4,480.0,-29.553447723388672,-24.890384674072266,4.663063049316406,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.977768635278082]}"
5,480.0,-28.657487869262695,-25.05935287475586,3.598134994506836,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97804003024823]}"
6,480.0,-29.032100677490234,-25.881629943847656,3.150470018386841,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97831142521837]}"
7,480.0,-29.18515968322754,-25.382461547851562,3.802696943283081,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97858282018852]}"
8,480.0,-30.639455795288086,-25.28700828552246,5.352446556091309,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.978854215158666]}"
9,480.0,-29.107421875,-24.935598373413086,4.171823978424072,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.97912561012881]}"
10,480.0,-30.394311904907227,-24.9456844329834,5.4486284255981445,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.979397005098956]}"
11,480.0,-28.8930721282959,-24.57483673095703,4.318236351013184,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.9796684000691]}"
12,480.0,-30.562923431396484,-25.172317504882812,5.390605926513672,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.979939795039254]}"
13,480.0,-28.801807403564453,-24.495237350463867,4.3065690994262695,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.9802111900094]}"
14,480.0,-29.658723831176758,-24.87928009033203,4.779443740844727,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.980482584979544]}"
15,480.0,-30.49675941467285,-24.6970272064209,5.799733638763428,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.980753979949693]}"
16,480.0,-29.36919593811035,-24.418264389038086,4.950931072235107,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.981025374919838]}"
17,480.0,-28.528884887695312,-24.152162551879883,4.376720905303955,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.981296769889983]}"
18,480.0,-29.550439834594727,-24.18292236328125,5.36751651763916,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.981568164860132]}"
19,480.0,-28.6380672454834,-23.058338165283203,5.5797295570373535,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98183955983028]}"
20,483.0,-20.66124153137207,-13.728513717651367,6.932726860046387,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,480,171,576.375,892.5,9.560621616325504,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.982110954800426]}"
21,485.0,-18.761381149291992,-12.393878936767578,6.367501258850098,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,480,161,576.375,892.5,8.567131174159137,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.982382349770575]}"
22,488.0,-13.828359603881836,-8.337577819824219,5.490781784057617,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,480,190,576.375,892.5,9.560651782964843,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98265374474072]}"
23,488.0,-13.136372566223145,-7.337229251861572,5.799143314361572,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,480,189,576.375,892.5,20.637568945655715,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.982925139710865]}"
24,506.0,-13.653002738952637,-7.099588871002197,6.5534138679504395,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,480,189,576.375,892.5,30.468574365938398,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98319653468101]}"
25,519.0,-13.78809642791748,-7.152373790740967,6.635722637176514,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,480,188,576.375,892.5,34.77853333403483,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.983467929651155]}"
26,519.0,-13.161900520324707,-7.462585926055908,5.699315071105957,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,480,188,576.375,892.5,34.77857648424245,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.9837393246213]}"
27,532.0,-13.346968650817871,-6.789244651794434,6.5577239990234375,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,480,195,576.375,892.5,42.35593306528415,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.984010719591453]}"
28,549.0,-13.944600105285645,-7.403569221496582,6.5410308837890625,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,480,202,576.375,892.5,40.92726900014969,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.984282114561598]}"
29,580.0,-13.778118133544922,-7.876728057861328,5.901390075683594,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,480,203,576.375,892.5,39.1721359837083,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.984553509531747]}"
30,580.0,-16.27297592163086,-9.168846130371094,7.104130268096924,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,480,206,576.375,892.5,26.80747436495876,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98482490450189]}"
31,589.0,-18.446359634399414,-12.71330451965332,5.73305606842041,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,480,190,576.375,892.5,12.386135475672056,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.985096299472037]}"
32,593.0,-16.060718536376953,-10.49561882019043,5.565099239349365,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,480,190,576.375,892.5,6.791976654334707,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.985367694442182]}"
33,595.0,-17.870195388793945,-11.140002250671387,6.730193138122559,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,480,190,576.375,892.5,3.048896344302069,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98563908941233]}"
34,597.0,-17.75450897216797,-10.041820526123047,7.7126874923706055,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,480,171,576.375,892.5,4.307739122901228,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98591048438248]}"
35,596.0,-17.845792770385742,-10.435036659240723,7.410757064819336,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,480,171,576.375,892.5,6.792012710603838,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98618187935262]}"
36,594.0,-17.78955078125,-10.08631706237793,7.70323371887207,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.986453274322766]}"
37,593.0,-17.938161849975586,-10.285453796386719,7.652707576751709,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.986724669292915]}"
38,592.0,-18.362958908081055,-10.030022621154785,8.332935333251953,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,480,171,576.375,892.5,4.307769020143086,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.986996064263067]}"
39,591.0,-18.465848922729492,-10.544387817382812,7.921461582183838,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,480,171,576.375,892.5,3.048928960266184,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98726745923321]}"
40,591.0,-19.097688674926758,-9.265533447265625,9.83215618133545,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,480,161,576.375,892.5,6.080697377475234,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.987538854203358]}"
41,591.0,-16.54440689086914,-10.266550064086914,6.277856349945068,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,480,161,576.375,892.5,6.080707080563132,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.987810249173506]}"
42,589.0,-16.72119903564453,-10.171624183654785,6.54957389831543,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,480,171,576.375,892.5,3.0489436384256137,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.988081644143644]}"
43,588.0,-17.30474090576172,-11.709932327270508,5.594808578491211,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.988353039113797]}"
44,588.0,-17.700397491455078,-11.082535743713379,6.617861270904541,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,480,190,576.375,892.5,3.048955055190478,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.988624434083942]}"
45,587.0,-18.822179794311523,-11.220810890197754,7.601369380950928,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98889582905409]}"
46,585.0,-17.714445114135742,-10.878072738647461,6.836371421813965,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98916722402424]}"
47,584.0,-18.768260955810547,-10.096735954284668,8.671525001525879,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,480,190,576.375,892.5,3.048969734426416,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98943861899438]}"
48,582.0,-18.110198974609375,-9.421743392944336,8.688454627990723,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,480,190,576.375,892.5,3.048976258725648,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98971001396453]}"
49,581.0,-15.46226978302002,-8.284608840942383,7.1776604652404785,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,480,171,576.375,892.5,3.048981152028569,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.98998140893468]}"
50,581.0,-14.17483139038086,-8.719282150268555,5.455549716949463,0,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,480,171,576.375,892.5,3.048986045398772,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.990252803904827]}"
51,480.0,-30.609132766723633,-24.46815299987793,6.140980243682861,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.976683055397498]}"
52,480.0,-31.45462417602539,-25.299970626831055,6.154653072357178,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5086238293325,19.976874960621263]}"
53,480.0,-30.034456253051758,-25.34290885925293,4.691547870635986,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50882658964676,19.977066865845035]}"
54,480.0,-31.874774932861328,-24.76743507385254,7.107339859008789,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.509029349961,19.977258771068804]}"
55,480.0,-30.557222366333008,-25.330127716064453,5.227095127105713,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50923211027524,19.977450676292577]}"
56,480.0,-31.208696365356445,-25.951919555664062,5.256776332855225,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50943487058949,19.977642581516346]}"
57,480.0,-28.643041610717773,-24.896018981933594,3.747023105621338,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50963763090373,19.977834486740118]}"
58,480.0,-29.8354549407959,-24.889225006103516,4.946230888366699,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50984039121798,19.978026391963887]}"
59,480.0,-29.928966522216797,-24.194910049438477,5.734055519104004,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51004315153222,19.97821829718766]}"
60,480.0,-29.643096923828125,-24.83309555053711,4.810001373291016,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51024591184645,19.978410202411432]}"
61,480.0,-30.55173110961914,-24.924659729003906,5.627071857452393,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5104486721607,19.9786021076352]}"
62,480.0,-28.751201629638672,-23.84258460998535,4.9086174964904785,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51065143247494,19.97879401285897]}"
63,480.0,-24.36026382446289,-18.3288631439209,6.031400203704834,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51085419278918,19.978985918082746]}"
64,481.0,-20.052824020385742,-13.925030708312988,6.127792835235596,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51105695310343,19.97917782330651]}"
65,480.0,-19.154706954956055,-13.313749313354492,5.840958595275879,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,480,171,576.375,892.5,4.307559776308694,"{""type"":""Point"",""coordinates"":[76.51125971341767,19.979369728530283]}"
66,480.0,-19.364229202270508,-11.92529010772705,7.438938140869141,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51146247373194,19.979561633754056]}"
67,481.0,-18.0882511138916,-10.87964153289795,7.208608627319336,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51166523404616,19.97975353897782]}"
68,483.0,-17.240737915039062,-10.208528518676758,7.032209396362305,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,480,190,576.375,892.5,4.307575868884784,"{""type"":""Point"",""coordinates"":[76.5118679943604,19.979945444201597]}"
69,483.0,-13.496261596679688,-8.163323402404785,5.332938194274902,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,480,190,576.375,892.5,4.307580466314971,"{""type"":""Point"",""coordinates"":[76.51207075467465,19.980137349425366]}"
70,485.0,-14.153728485107422,-8.59074592590332,5.562982559204102,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51227351498889,19.98032925464913]}"
71,485.0,-13.775424003601074,-8.201436042785645,5.57398796081543,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51247627530313,19.980521159872907]}"
72,487.0,-13.289021492004395,-7.439516067504883,5.84950590133667,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,480,190,576.375,892.5,4.307596559921252,"{""type"":""Point"",""coordinates"":[76.51267903561738,19.980713065096673]}"
73,487.0,-15.044672012329102,-8.910523414611816,6.134149551391602,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,480,190,576.375,892.5,3.0488050352698854,"{""type"":""Point"",""coordinates"":[76.51288179593162,19.980904970320445]}"
74,490.0,-13.908376693725586,-7.573342323303223,6.335034370422363,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51308455624587,19.98109687554421]}"
75,492.0,-14.02405834197998,-7.4675421714782715,6.556516170501709,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,480,180,576.375,892.5,6.080458076546084,"{""type"":""Point"",""coordinates"":[76.51328731656011,19.981288780767986]}"
76,497.0,-15.157195091247559,-9.10093879699707,6.056256294250488,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,480,226,576.375,892.5,16.004243442766885,"{""type"":""Point"",""coordinates"":[76.51349007687435,19.981480685991762]}"
77,499.0,-15.708285331726074,-10.086577415466309,5.621707439422607,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,480,251,576.375,892.5,23.078746279376396,"{""type"":""Point"",""coordinates"":[76.5136928371886,19.98167259121553]}"
78,512.0,-16.233768463134766,-9.666524887084961,6.567243576049805,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,480,180,576.375,892.5,14.912419139311634,"{""type"":""Point"",""coordinates"":[76.51389559750284,19.9818644964393]}"
79,521.0,-16.93033218383789,-10.404301643371582,6.52603006362915,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,480,180,576.375,892.5,20.447294095068305,"{""type"":""Point"",""coordinates"":[76.51409835781708,19.98205640166307]}"
80,540.0,-17.717540740966797,-11.591876983642578,6.125663757324219,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,480,255,576.375,892.5,32.58464200092565,"{""type"":""Point"",""coordinates"":[76.51430111813133,19.98224830688684]}"
81,551.0,-18.095638275146484,-12.200836181640625,5.894801616668701,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,480,255,576.375,892.5,38.622673189183296,"{""type"":""Point"",""coordinates"":[76.51450387844557,19.98244021211061]}"
82,575.0,-20.19485092163086,-13.990726470947266,6.204123497009277,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,480,180,576.375,892.5,25.61133936658649,"{""type"":""Point"",""coordinates"":[76.51470663875982,19.982632117334383]}"
83,583.0,-19.53258514404297,-13.398117065429688,6.134469032287598,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,480,251,576.375,892.5,23.078901262284568,"{""type"":""Point"",""coordinates"":[76.51490939907406,19.98282402255815]}"
84,585.0,-18.165037155151367,-12.248246192932129,5.916790962219238,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,480,218,576.375,892.5,13.398066460120267,"{""type"":""Point"",""coordinates"":[76.5151121593883,19.983015927781917]}"
85,587.0,-18.237173080444336,-12.156611442565918,6.08056116104126,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,480,180,576.375,892.5,6.080532444823204,"{""type"":""Point"",""coordinates"":[76.51531491970255,19.983207833005693]}"
86,591.0,-19.303611755371094,-12.796758651733398,6.506852149963379,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,480,217,576.375,892.5,16.767555231211464,"{""type"":""Point"",""coordinates"":[76.51551768001679,19.983399738229462]}"
87,588.0,-17.509906768798828,-11.532139778137207,5.977766036987305,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,480,190,576.375,892.5,3.0488572088515586,"{""type"":""Point"",""coordinates"":[76.51572044033102,19.983591643453234]}"
88,588.0,-19.323610305786133,-12.845135688781738,6.4784746170043945,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,480,190,576.375,892.5,9.56071714893981,"{""type"":""Point"",""coordinates"":[76.51592320064528,19.983783548677003]}"
89,586.0,-16.914447784423828,-10.488088607788086,6.426358699798584,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,480,180,576.375,892.5,12.02716145483119,"{""type"":""Point"",""coordinates"":[76.51612596095951,19.983975453900776]}"
90,584.0,-15.397716522216797,-9.367706298828125,6.030009746551514,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,480,199,576.375,892.5,6.080568015694856,"{""type"":""Point"",""coordinates"":[76.51632872127377,19.984167359124548]}"
