system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
663,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
664,327.0,-27.862751007080078,-22.676807403564453,5.185943603515625,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7950323234041,-19.17168844033119]}"
665,328.0,-28.624670028686523,-21.930946350097656,6.693723678588867,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,180,371.6875,457.5,6.050201668390813,"{""type"":""Point"",""coordinates"":[127.79476872432214,-19.171584581972496]}"
666,328.0,-25.193008422851562,-18.595680236816406,6.597326278686523,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,180,371.6875,457.5,3.03355567938135,"{""type"":""Point"",""coordinates"":[127.79450512524018,-19.17148072361379]}"
667,329.0,-19.437606811523438,-11.519819259643555,7.917787551879883,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79424152615822,-19.171376865255088]}"
668,329.0,-18.69384002685547,-11.137978553771973,7.555861949920654,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79397792707624,-19.17127300689638]}"
669,329.0,-19.413869857788086,-13.164398193359375,6.249472618103027,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7937143279943,-19.17116914853768]}"
670,329.0,-18.428743362426758,-13.291048049926758,5.137695789337158,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,161,371.6875,457.5,6.7580493848003425,"{""type"":""Point"",""coordinates"":[127.79345072891232,-19.17106529017898]}"
671,331.0,-19.404956817626953,-12.959078788757324,6.445878505706787,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,171,371.6875,457.5,3.033546325718817,"{""type"":""Point"",""coordinates"":[127.79318712983034,-19.170961431820277]}"
672,332.0,-20.29275131225586,-14.953451156616211,5.339301109313965,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,199,371.6875,457.5,6.050176932362573,"{""type"":""Point"",""coordinates"":[127.7929235307484,-19.170857573461582]}"
673,330.0,-20.710538864135742,-15.032771110534668,5.677767276763916,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,161,371.6875,457.5,6.050170749050721,"{""type"":""Point"",""coordinates"":[127.79265993166642,-19.170753715102876]}"
674,333.0,-20.56667709350586,-14.768848419189453,5.797828197479248,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,103,371.6875,457.5,25.635801071777344,"{""type"":""Point"",""coordinates"":[127.79239633258445,-19.17064985674417]}"
675,342.0,-16.334514617919922,-7.674563407897949,8.659950256347656,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,73,371.6875,457.5,36.5727056518557,"{""type"":""Point"",""coordinates"":[127.7921327335025,-19.170545998385474]}"
676,356.0,-13.08730411529541,-1.4165992736816406,11.67070484161377,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,103,371.6875,457.5,26.039548205216853,"{""type"":""Point"",""coordinates"":[127.79186913442052,-19.17044214002677]}"
677,365.0,-16.52675437927246,-7.474737644195557,9.052017211914062,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,161,371.6875,457.5,6.05015838165373,"{""type"":""Point"",""coordinates"":[127.79160553533855,-19.170338281668066]}"
678,367.0,-21.657564163208008,-13.233043670654297,8.424519538879395,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,209,371.6875,457.5,9.513442783985305,"{""type"":""Point"",""coordinates"":[127.7913419362566,-19.170234423309363]}"
679,362.0,-21.774656295776367,-15.151992797851562,6.622662544250488,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,208,371.6875,457.5,10.817393601726247,"{""type"":""Point"",""coordinates"":[127.79107833717462,-19.17013056495066]}"
680,359.0,-21.676504135131836,-14.452614784240723,7.223888874053955,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,199,371.6875,457.5,6.050146014017366,"{""type"":""Point"",""coordinates"":[127.79081473809265,-19.170026706591962]}"
681,357.0,-21.800764083862305,-13.638324737548828,8.16243839263916,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7905511390107,-19.169922848233256]}"
682,355.0,-22.28147315979004,-15.56374454498291,6.717728614807129,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,3.033524500922354,"{""type"":""Point"",""coordinates"":[127.7902875399287,-19.169818989874557]}"
683,354.0,-21.987201690673828,-14.615825653076172,7.371376991271973,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,190,371.6875,457.5,3.033522942062085,"{""type"":""Point"",""coordinates"":[127.79002394084675,-19.169715131515854]}"
684,354.0,-22.799039840698242,-16.04855728149414,6.750482082366943,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,180,371.6875,457.5,3.0335213832130927,"{""type"":""Point"",""coordinates"":[127.78976034176478,-19.169611273157148]}"
685,353.0,-22.305002212524414,-14.904616355895996,7.400386810302734,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7894967426828,-19.16950741479845]}"
686,352.0,-22.68109893798828,-16.225191116333008,6.455907344818115,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,190,371.6875,457.5,3.0335182655794766,"{""type"":""Point"",""coordinates"":[127.78923314360085,-19.169403556439743]}"
687,352.0,-22.68882942199707,-15.92174243927002,6.767086029052734,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,171,371.6875,457.5,4.286038683239635,"{""type"":""Point"",""coordinates"":[127.78896954451888,-19.16929969808104]}"
688,352.0,-23.477209091186523,-15.82599925994873,7.651209831237793,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78870594543692,-19.16919583972234]}"
689,353.0,-24.827333450317383,-16.507108688354492,8.320223808288574,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,171,371.6875,457.5,4.286034286535327,"{""type"":""Point"",""coordinates"":[127.78844234635496,-19.16909198136364]}"
690,352.0,-23.332813262939453,-16.69520378112793,6.637609481811523,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.788178747273,-19.16898812300494]}"
691,353.0,-25.33980941772461,-16.72312355041504,8.61668586730957,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,171,371.6875,457.5,3.0335073535680857,"{""type"":""Point"",""coordinates"":[127.78791514819102,-19.16888426464623]}"
692,353.0,-24.43655776977539,-16.589738845825195,7.846819877624512,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,3.0335057952065383,"{""type"":""Point"",""coordinates"":[127.78765154910907,-19.16878040628753]}"
693,353.0,-22.639799118041992,-15.298404693603516,7.341394424438477,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,190,371.6875,457.5,3.0335042367728264,"{""type"":""Point"",""coordinates"":[127.7873879500271,-19.16867654792883]}"
694,352.0,-22.694028854370117,-16.549495697021484,6.144533634185791,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,190,371.6875,457.5,3.03350267778762,"{""type"":""Point"",""coordinates"":[127.78712435094512,-19.168572689570126]}"
695,351.0,-23.407087326049805,-16.003313064575195,7.403772354125977,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,190,371.6875,457.5,4.28601889837996,"{""type"":""Point"",""coordinates"":[127.78686075186314,-19.168468831211424]}"
696,351.0,-23.493621826171875,-16.570890426635742,6.922732830047607,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,190,371.6875,457.5,3.0334980015951136,"{""type"":""Point"",""coordinates"":[127.7865971527812,-19.16836497285272]}"
697,350.0,-22.7923583984375,-15.712581634521484,7.079777717590332,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,180,371.6875,457.5,3.0334964429104643,"{""type"":""Point"",""coordinates"":[127.78633355369922,-19.16826111449402]}"
698,351.0,-21.347156524658203,-14.749344825744629,6.597812175750732,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,180,371.6875,457.5,3.0334948841472307,"{""type"":""Point"",""coordinates"":[127.78606995461725,-19.168157256135316]}"
699,351.0,-20.83377456665039,-14.918097496032715,5.915677547454834,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7858063555353,-19.16805339777661]}"
700,351.0,-21.55613899230957,-14.26830005645752,7.287838459014893,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78554275645332,-19.167949539417908]}"
701,350.0,-20.715557098388672,-14.161454200744629,6.554103851318359,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78527915737135,-19.16784568105921]}"
702,349.0,-20.057010650634766,-13.485249519348145,6.571760177612305,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78501555828937,-19.16774182270051]}"
703,349.0,-19.432825088500977,-13.835491180419922,5.597333908081055,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,3.0334855319817593,"{""type"":""Point"",""coordinates"":[127.78475195920743,-19.1676379643418]}"
704,350.0,-20.16160774230957,-14.361536026000977,5.800072193145752,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,180,371.6875,457.5,3.033483973483276,"{""type"":""Point"",""coordinates"":[127.78448836012545,-19.16753410598311]}"
705,350.0,-19.63945770263672,-14.074873924255371,5.564582824707031,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78422476104348,-19.167430247624402]}"
706,349.0,-20.111927032470703,-13.838706016540527,6.273221015930176,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,190,371.6875,457.5,4.285988124356206,"{""type"":""Point"",""coordinates"":[127.78396116196151,-19.1673263892657]}"
707,349.0,-19.420394897460938,-13.27613639831543,6.144258499145508,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78369756287955,-19.167222530906997]}"
708,350.0,-18.321897506713867,-13.190086364746094,5.131811141967773,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,171,371.6875,457.5,4.2859837282327975,"{""type"":""Point"",""coordinates"":[127.78343396379759,-19.167118672548295]}"
709,350.0,-19.415203094482422,-14.518064498901367,4.897139072418213,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,171,371.6875,457.5,3.0334730630323827,"{""type"":""Point"",""coordinates"":[127.78317036471562,-19.167014814189592]}"
710,349.0,-21.208925247192383,-14.536378860473633,6.672545433044434,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,190,371.6875,457.5,3.0334715044354383,"{""type"":""Point"",""coordinates"":[127.78290676563367,-19.16691095583089]}"
711,347.0,-20.2633113861084,-14.36365032196045,5.899662017822266,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,199,371.6875,457.5,6.050028538211191,"{""type"":""Point"",""coordinates"":[127.7826431665517,-19.166807097472187]}"
712,346.0,-21.171358108520508,-14.85976505279541,6.3115925788879395,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,190,371.6875,457.5,4.285972738010918,"{""type"":""Point"",""coordinates"":[127.78237956746972,-19.166703239113485]}"
713,346.0,-22.388715744018555,-15.72599983215332,6.662716865539551,292.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78211596838777,-19.16659938075478]}"
714,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
715,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79509417248316,-19.17160039346613]}"
716,327.0,-29.19656753540039,-22.160234451293945,7.036332130432129,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,190,371.6875,457.5,3.0335541205631573,"{""type"":""Point"",""coordinates"":[127.79489242248027,-19.17140848824236]}"
717,326.0,-26.375682830810547,-20.350688934326172,6.024993896484375,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,161,371.6875,457.5,6.050189300588008,"{""type"":""Point"",""coordinates"":[127.79469067247736,-19.171216583018587]}"
718,328.0,-23.397022247314453,-15.751005172729492,7.646017551422119,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79448892247444,-19.171024677794815]}"
719,330.0,-20.05466079711914,-11.903460502624512,8.151199340820312,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,161,371.6875,457.5,6.050173840936785,"{""type"":""Point"",""coordinates"":[127.79428717247153,-19.170832772571046]}"
720,329.0,-19.464120864868164,-12.921785354614258,6.542336463928223,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,3.033540089881647,"{""type"":""Point"",""coordinates"":[127.79408542246861,-19.170640867347274]}"
721,329.0,-19.274578094482422,-12.655807495117188,6.618771076202393,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,180,371.6875,457.5,3.0335369718234255,"{""type"":""Point"",""coordinates"":[127.7938836724657,-19.17044896212351]}"
722,329.0,-19.065818786621094,-13.666200637817383,5.399618148803711,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79368192246281,-19.170257056899732]}"
723,331.0,-19.50687026977539,-13.644021987915039,5.862847328186035,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7934801724599,-19.170065151675963]}"
724,331.0,-18.35014533996582,-13.460421562194824,4.889723300933838,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,180,371.6875,457.5,6.05013983044898,"{""type"":""Point"",""coordinates"":[127.79327842245698,-19.16987324645219]}"
725,333.0,-20.260683059692383,-14.907328605651855,5.3533549308776855,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79307667245405,-19.169681341228422]}"
726,346.0,-18.09839630126953,-11.307280540466309,6.7911152839660645,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,113,371.6875,457.5,27.92110059484818,"{""type"":""Point"",""coordinates"":[127.79287492245113,-19.16948943600465]}"
727,357.0,-13.395212173461914,-2.7713449001312256,10.62386703491211,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,99,371.6875,457.5,39.50212470394346,"{""type"":""Point"",""coordinates"":[127.79267317244825,-19.16929753078088]}"
728,368.0,-11.415117263793945,-0.6449832320213318,10.770133972167969,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,180,371.6875,457.5,11.96823600290841,"{""type"":""Point"",""coordinates"":[127.79247142244533,-19.16910562555711]}"
729,377.0,-15.345877647399902,-6.583656311035156,8.762221336364746,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,134,371.6875,457.5,14.840686406812175,"{""type"":""Point"",""coordinates"":[127.79226967244242,-19.168913720333336]}"
730,375.0,-19.36128044128418,-14.179728507995605,5.1815505027771,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,199,371.6875,457.5,6.757956313032168,"{""type"":""Point"",""coordinates"":[127.79206792243953,-19.168721815109567]}"
731,374.0,-21.309471130371094,-12.424473762512207,8.884997367858887,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,224,371.6875,457.5,22.48452732329956,"{""type"":""Point"",""coordinates"":[127.79186617243661,-19.168529909885798]}"
732,366.0,-21.003896713256836,-11.646966934204102,9.356928825378418,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7916644224337,-19.168338004662026]}"
733,361.0,-20.15287208557129,-11.42735767364502,8.72551441192627,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,6.050077998795254,"{""type"":""Point"",""coordinates"":[127.79146267243078,-19.16814609943826]}"
734,356.0,-21.432767868041992,-14.396803855895996,7.035963535308838,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,190,371.6875,457.5,4.286003511425657,"{""type"":""Point"",""coordinates"":[127.79126092242787,-19.167954194214488]}"
735,356.0,-22.2156982421875,-15.415265083312988,6.800434112548828,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,190,371.6875,457.5,3.0334870909791016,"{""type"":""Point"",""coordinates"":[127.79105917242495,-19.167762288990712]}"
736,355.0,-21.700048446655273,-15.33790111541748,6.362148284912109,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79085742242205,-19.167570383766947]}"
737,356.0,-22.1754150390625,-15.608643531799316,6.566771507263184,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,171,371.6875,457.5,4.2859903226558975,"{""type"":""Point"",""coordinates"":[127.79065567241913,-19.16737847854317]}"
738,355.0,-22.68195915222168,-16.12397575378418,6.557981967926025,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,190,371.6875,457.5,4.2859837284016695,"{""type"":""Point"",""coordinates"":[127.79045392241622,-19.16718657331941]}"
739,354.0,-22.02281379699707,-16.049705505371094,5.973110198974609,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7902521724133,-19.166994668095633]}"
740,354.0,-21.80921173095703,-14.903528213500977,6.905684471130371,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,3.0334699459279677,"{""type"":""Point"",""coordinates"":[127.79005042241039,-19.166802762871864]}"
741,355.0,-20.908445358276367,-15.284198760986328,5.624247074127197,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7898486724075,-19.16661085764809]}"
742,357.0,-20.3424072265625,-14.75949478149414,5.582912921905518,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78964692240459,-19.166418952424323]}"
743,359.0,-18.91982078552246,-13.648221969604492,5.271598815917969,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,6.050006899984402,"{""type"":""Point"",""coordinates"":[127.78944517240167,-19.16622704720055]}"
744,358.0,-20.21071434020996,-14.865443229675293,5.345270156860352,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,190,371.6875,457.5,3.033455918875106,"{""type"":""Point"",""coordinates"":[127.78924342239878,-19.16603514197678]}"
745,358.0,-20.422576904296875,-14.762862205505371,5.65971565246582,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,190,371.6875,457.5,3.03345280161281,"{""type"":""Point"",""coordinates"":[127.78904167239587,-19.16584323675301]}"
746,355.0,-19.64755630493164,-14.038374900817871,5.609182357788086,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,190,371.6875,457.5,6.7578287896271965,"{""type"":""Point"",""coordinates"":[127.78883992239295,-19.16565133152924]}"
747,354.0,-20.33440589904785,-13.764728546142578,6.569677352905273,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,3.033445009449444,"{""type"":""Point"",""coordinates"":[127.78863817239004,-19.16545942630547]}"
748,352.0,-20.019330978393555,-14.2223482131958,5.7969818115234375,315,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,190,371.6875,457.5,3.033441892746273,"{""type"":""Point"",""coordinates"":[127.78843642238712,-19.1652675210817]}"
